device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,69,25.050855900044553,2.754396906649297,2.8242271000053734,22.22662880003918,1763572802.1583781,0.0,5648003072,73,True,,1763572827.2096279,69.4,5648064512,73,True,,0,0.0,phi-3,3.8,0,1024,128,0,12,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,66,22.81019039999228,2.893443625092333,1.935081200033892,20.875109199958388,1763572827.2101243,0.0,5648064512,73,True,,1763572850.0206585,63.9,5640888320,73,True,,0,0.0,phi-3,3.8,0,1024,128,0,13,187
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,61,23.694815499999095,2.574402826643758,2.9626455999678,20.732169900031295,1763572850.0211444,0.0,5640888320,73,True,,1763572873.7163296,64.1,5641027584,73,True,,0,0.0,phi-3,3.8,0,1024,128,0,14,253
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,57,23.54659390001325,2.420732282641012,3.254115300020203,20.292478599993046,1763572873.7167704,0.0,5641027584,73,True,,1763572897.2636921,68.8,5641089024,73,True,,0,0.0,phi-3,3.8,0,1024,128,0,15,240
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,68,22.747496200026944,2.9893399872254713,2.6235040000174195,20.123992200009525,1763572897.2641616,0.0,5641089024,73,True,,1763572920.0120215,64.6,5641146368,75,True,,-2,-0.029411764705882353,phi-3,3.8,0,1024,128,0,16,244
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,59,23.09002269996563,2.5552161973443113,2.8719244999811053,20.218098199984524,1763572920.0125234,0.0,5641146368,75,True,,1763572943.102894,65.3,5641166848,75,True,,0,0.0,phi-3,3.8,0,1024,128,0,17,237
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,74,24.129463400051463,3.0667901218160605,3.2445606000255793,20.884902800025884,1763572943.1034384,0.0,5641166848,75,True,,1763572967.2334306,72.3,5641347072,75,True,,0,0.0,phi-3,3.8,0,1024,128,0,18,246
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,56,22.64121289999457,2.4733657267987366,3.0710446999873966,19.570168200007174,1763572967.2341223,0.0,5641347072,75,True,,1763572989.875722,68.2,5641510912,76,True,,-1,-0.017857142857142856,phi-3,3.8,0,1024,128,0,19,238
device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,181,56.26837559998967,3.2167269459975887,4.545886599982623,51.722489000007045,1763572991.2202637,19.5,1664024576,76,True,,1763573047.4890103,64.4,5639766016,77,True,,-1,-0.0055248618784530384,phi-3,3.8,0,1024,512,0,0,248
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,265,84.37338860001182,3.1408007239851794,1.4252163000055589,82.94817230000626,1763573047.4895928,0.0,5639770112,77,True,,1763573131.863507,60.3,5640548352,78,True,,-1,-0.0037735849056603774,phi-3,3.8,0,1024,512,0,1,154
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,131,43.79900680005085,2.9909354017554555,2.3410552000277676,41.45795160002308,1763573131.8640487,0.0,5640548352,78,True,,1763573175.663553,61.6,5640794112,78,True,,0,0.0,phi-3,3.8,0,1024,512,0,2,203
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,256,83.71209260000614,3.058100592744963,2.531203300051857,81.18088929995429,1763573175.6643627,0.0,5640794112,78,True,,1763573259.3768659,60.6,5641240576,79,True,,-1,-0.00390625,phi-3,3.8,0,1024,512,0,3,209
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,157,46.96691289998125,3.342778784169625,1.8318312999908812,45.13508159999037,1763573259.3774538,0.0,5641240576,79,True,,1763573306.344846,61.3,5641437184,80,True,,-1,-0.006369426751592357,phi-3,3.8,0,1024,512,0,4,199
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,203,58.176691100001335,3.48936998928073,2.543203499983065,55.63348760001827,1763573306.345372,0.0,5641437184,80,True,,1763573364.5224676,61.4,5641687040,80,True,,0,0.0,phi-3,3.8,0,1024,512,0,5,199
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,226,87.72542870003963,2.576219955251104,3.813177000032738,83.91225170000689,1763573364.522944,0.0,5641687040,80,True,,1763573452.2488313,63.1,5642330112,81,True,,-1,-0.004424778761061947,phi-3,3.8,0,1024,512,0,6,296
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,230,85.64685259998078,2.685446026536784,2.6479894999647513,82.99886310001602,1763573452.2493644,0.0,5642330112,81,True,,1763573537.896649,61.5,5642452992,82,True,,-1,-0.004347826086956522,phi-3,3.8,0,1024,512,0,7,240
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,245,85.17096070002299,2.876567294607655,2.5478164000087418,82.62314430001425,1763573537.8971813,0.0,5642452992,82,True,,1763573623.068579,61.5,5642670080,83,True,,-1,-0.004081632653061225,phi-3,3.8,0,1024,512,0,8,222
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,193,52.9386771999998,3.645727664687487,2.3566670999862254,50.58201010001358,1763573623.0691888,0.0,5642670080,83,True,,1763573676.008244,59.5,5642969088,84,True,,-1,-0.0051813471502590676,phi-3,3.8,0,1024,512,0,9,213
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,157,47.72072440001648,3.289975204147274,2.5743863999960013,45.14633800002048,1763573676.0087216,0.0,5642969088,84,True,,1763573723.7299714,65.8,5643104256,84,True,,0,0.0,phi-3,3.8,0,1024,512,0,10,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,270,84.55401580000762,3.1932250342623663,2.396318799990695,82.15769700001692,1763573723.7304733,0.0,5643104256,84,True,,1763573808.2849307,61.7,5643345920,85,True,,-1,-0.003703703703703704,phi-3,3.8,0,1024,512,0,11,211
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,149,42.53751090000151,3.5027907568516126,2.221177599974908,40.3163333000266,1763573808.285486,0.0,5643345920,85,True,,1763573850.823374,61.3,5643436032,85,True,,0,0.0,phi-3,3.8,0,1024,512,0,12,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,274,81.50993370002834,3.3615534642485514,1.9306964000570588,79.57923729997128,1763573850.8238468,0.0,5643436032,85,True,,1763573932.3341596,59.2,5643583488,86,True,,-1,-0.0036496350364963502,phi-3,3.8,0,1024,512,0,13,187
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,159,46.937303700018674,3.387497522571514,2.7284246000344865,44.20887909998419,1763573932.3346581,0.0,5643583488,86,True,,1763573979.272319,61.5,5643771904,87,True,,-1,-0.006289308176100629,phi-3,3.8,0,1024,512,0,14,253
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,202,69.6066690000007,2.902020781945448,2.994158699992113,66.61251030000858,1763573979.2728124,0.0,5643771904,87,True,,1763574048.879894,68.9,5643919360,87,True,,0,0.0,phi-3,3.8,0,1024,512,0,15,240
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,160,50.58331109996652,3.1630985896474044,3.173422899970319,47.4098881999962,1763574048.8804274,0.0,5643919360,87,True,,1763574099.4644976,70.4,5643943936,87,True,,0,0.0,phi-3,3.8,0,1024,512,0,16,244
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,249,85.57136719999835,2.909851836514829,5.0215160000370815,80.54985119996127,1763574099.4654543,0.0,5643943936,87,True,,1763574185.0372188,61.7,5644488704,87,True,,0,0.0,phi-3,3.8,0,1024,512,0,17,237
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,143,39.74729640001897,3.597728976603595,2.702034600020852,37.045261799998116,1763574185.0376909,0.0,5644488704,87,True,,1763574224.785338,61.2,5644578816,87,True,,0,0.0,phi-3,3.8,0,1024,512,0,18,246
galaxy_s6_sim,phi-3-mini-3.8b,int8,1024,251,82.60559380002087,3.038535145787386,2.525406699976884,80.08018710004399,1763574224.7858357,0.0,5644578816,87,True,,1763574307.3918455,59.8,5644877824,89,True,,-2,-0.00796812749003984,phi-3,3.8,0,1024,512,0,19,238
device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,66,23.80758300004527,2.7722259752228733,4.306679300032556,19.500903700012714,1763574308.7898583,24.9,1665536000,89,True,,1763574332.5977988,65.9,5640646656,89,True,,0,0.0,phi-3,3.8,0,2048,128,0,0,248
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,69,20.481838900013827,3.368838136889819,1.3456874000257812,19.136151499988046,1763574332.598424,0.0,5640646656,89,True,,1763574353.0806313,61.0,5636632576,89,True,,0,0.0,phi-3,3.8,0,2048,128,0,1,154
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,60,21.620165100030135,2.775186948036598,2.4241599999950267,19.19600510003511,1763574353.081126,80.0,5636632576,89,True,,1763574374.701686,62.9,5636993024,90,True,,-1,-0.016666666666666666,phi-3,3.8,0,2048,128,0,2,203
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,74,21.83037159999367,3.3897728062504195,2.193277999991551,19.637093600002117,1763574374.7022128,0.0,5636993024,90,True,,1763574396.5330532,63.5,5637263360,90,True,,0,0.0,phi-3,3.8,0,2048,128,0,3,209
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,69,21.726134500000626,3.175898593465764,2.244104299985338,19.482030200015288,1763574396.5337493,0.0,5637263360,90,True,,1763574418.260447,63.7,5637369856,90,True,,0,0.0,phi-3,3.8,0,2048,128,0,4,199
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,73,20.92054730001837,3.4893924596291943,2.1628213000367396,18.75772599998163,1763574418.2610126,0.0,5637369856,90,True,,1763574439.181909,61.4,5637517312,90,True,,0,0.0,phi-3,3.8,0,2048,128,0,5,199
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,46,24.971696999971755,1.8420854617950886,4.782318399986252,20.189378599985503,1763574439.182395,0.0,5637517312,90,True,,1763574464.15454,72.2,5637971968,90,True,,0,0.0,phi-3,3.8,0,2048,128,0,6,296
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,44,22.47784349997528,1.9574831544693507,3.1288735999842174,19.34896989999106,1763574464.1551838,0.0,5637971968,90,True,,1763574486.6334276,68.8,5638103040,90,True,,0,0.0,phi-3,3.8,0,2048,128,0,7,240
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,47,22.868640100001357,2.0552162172510298,2.708273400028702,20.160366699972656,1763574486.633939,0.0,5638103040,90,True,,1763574509.5030363,68.0,5638160384,90,True,,0,0.0,phi-3,3.8,0,2048,128,0,8,222
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,59,24.11530559998937,2.4465789892385197,2.9442448999616317,21.171060700027738,1763574509.5037076,66.7,5638160384,90,True,,1763574533.6193743,73.0,5638328320,91,True,,-1,-0.01694915254237288,phi-3,3.8,0,2048,128,0,9,213
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,64,22.04501549998531,2.9031506010981323,2.302293599990662,19.74272189999465,1763574533.6198483,0.0,5638328320,91,True,,1763574555.66522,65.2,5638410240,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,10,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,55,22.749341499991715,2.4176523966647574,2.663989699969534,20.08535180002218,1763574555.6658432,0.0,5638410240,91,True,,1763574578.415736,67.2,5638565888,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,11,211
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,69,22.202529900008813,3.107753950146583,2.8481579999788664,19.354371900029946,1763574578.416348,0.0,5638565888,91,True,,1763574600.6193182,64.6,5638627328,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,12,210
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,66,22.422271999996156,2.9435018895503235,1.9789892000262626,20.443282799969893,1763574600.6198666,0.0,5638627328,91,True,,1763574623.042506,67.4,5638676480,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,13,187
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,61,23.32884960004594,2.6147881719756927,3.0220216000452638,20.306828000000678,1763574623.0429876,0.0,5638676480,91,True,,1763574646.3725283,69.4,5638807552,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,14,253
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,57,23.55685730004916,2.419677602745467,2.9941898000543006,20.56266749999486,1763574646.3732271,0.0,5638807552,91,True,,1763574669.9304578,66.5,5638791168,91,True,,0,0.0,phi-3,3.8,0,2048,128,0,15,240
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,68,22.082261400006246,3.079394758001586,2.7586765000014566,19.32358490000479,1763574669.9309475,0.0,5638791168,91,True,,1763574692.0135653,62.9,5638832128,92,True,,-1,-0.014705882352941176,phi-3,3.8,0,2048,128,0,16,244
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,59,22.531888299970888,2.6185111169788744,2.652067699993495,19.879820599977393,1763574692.0140743,0.0,5638832128,92,True,,1763574714.5463395,65.5,5638864896,92,True,,0,0.0,phi-3,3.8,0,2048,128,0,17,237
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,74,22.85429769998882,3.237903040006178,3.116273400024511,19.73802429996431,1763574714.5470076,0.0,5638864896,92,True,,1763574737.4017384,66.3,5639028736,92,True,,0,0.0,phi-3,3.8,0,2048,128,0,18,246
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,56,21.773379599966574,2.571947994701106,2.465288600011263,19.30809099995531,1763574737.4022431,0.0,5639028736,92,True,,1763574759.1764975,63.3,5639192576,92,True,,0,0.0,phi-3,3.8,0,2048,128,0,19,238
device,model_name,quantization,seq_len,tokens_generated,latency_seconds,tokens_per_second,prefill_seconds,decode_seconds,before_timestamp,before_cpu_percent,before_ram_bytes,before_battery_percent,before_battery_power_plugged,before_temperature_celsius,after_timestamp,after_cpu_percent,after_ram_bytes,after_battery_percent,after_battery_power_plugged,after_temperature_celsius,delta_battery_percent,energy_percent_per_token,model_family,params_b,kv_quant,prefill_tokens,decode_tokens,repeat_idx,prompt_idx,prompt_char_len
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,181,56.48959569999715,3.204129853597255,4.9197997999726795,51.569795900024474,1763574760.594325,24.2,1661366272,92,True,,1763574817.0843894,65.8,5636993024,92,True,,0,0.0,phi-3,3.8,0,2048,512,0,0,248
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,265,82.73509979998926,3.202993658563695,1.5008625999907963,81.23423719999846,1763574817.0850432,0.0,5636993024,92,True,,1763574899.820671,61.3,5637799936,93,True,,-1,-0.0037735849056603774,phi-3,3.8,0,2048,512,0,1,154
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,131,42.707617299980484,3.067368499625004,2.3090013000182807,40.3986159999622,1763574899.8211358,0.0,5637799936,93,True,,1763574942.5291257,62.6,5638242304,93,True,,0,0.0,phi-3,3.8,0,2048,512,0,2,203
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,256,83.56315790000372,3.063551048493688,2.244512599951122,81.3186453000526,1763574942.5298975,0.0,5638242304,93,True,,1763575026.093642,61.5,5637971968,93,True,,0,0.0,phi-3,3.8,0,2048,512,0,3,209
galaxy_s6_sim,phi-3-mini-3.8b,int8,2048,157,47.13418210000964,3.3309159723377886,2.005821000027936,45.1283610999817,1763575026.0942295,0.0,5637971968,93,True,,1763575073.2287848,61.3,5638168576,93,True,,0,0.0,phi-3,3.8,0,2048,512,0,4,199
